year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00003719,0.01122536
1995,Raw hides and skins (other than furskins) and leather,0.00000243,0.00064449
1995,"Ores, slag and ash",0.00000240,0.00121118
1995,"Lac; gums, resins and other vegetable saps and extracts",0.00000092,0.00001519
1995,Plastics and articles thereof,0.00000075,0.00047527
1995,Other,0.00000305,0.00270826
1996,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00005954,0.02620778
1996,Raw hides and skins (other than furskins) and leather,0.00000336,0.00129597
1996,"Ores, slag and ash",0.00000272,0.00050623
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000166,0.00002449
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000077,0.00009151
1996,Other,0.00000286,0.00168805
1997,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00006573,0.03406161
1997,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00003729,0.00244083
1997,Raw hides and skins (other than furskins) and leather,0.00000662,0.00242435
1997,"Ores, slag and ash",0.00000562,0.00089496
1997,"Lac; gums, resins and other vegetable saps and extracts",0.00000304,0.00005109
1997,Other,0.00000734,0.00863832
1998,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00006686,0.04186715
1998,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00003083,0.00019568
1998,"Ores, slag and ash",0.00000805,0.00117617
1998,Raw hides and skins (other than furskins) and leather,0.00000374,0.00164712
1998,Iron and steel,0.00000109,0.00168432
1998,Other,0.00000533,0.00284786
1999,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00006568,0.03875569
1999,"Ores, slag and ash",0.00001136,0.00156758
1999,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00000462,0.00000761
1999,Raw hides and skins (other than furskins) and leather,0.00000102,0.00100413
1999,Aluminium and articles thereof,0.00000076,0.00079674
1999,Other,0.00000468,0.00987818
2000,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00003521,0.01941373
2000,"Ores, slag and ash",0.00001380,0.00129363
2000,"Metals; n.e.c., cermets and articles thereof",0.00000125,0.00012432
2000,Iron and steel,0.00000125,0.00089485
2000,Fabrics; knitted or crocheted,0.00000088,0.00029275
2000,Other,0.00000482,0.00573682
2001,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00004875,0.04684865
2001,"Ores, slag and ash",0.00004789,0.00287909
2001,Fabrics; knitted or crocheted,0.00000304,0.00096196
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000228,0.00947923
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000227,0.00131008
2001,Other,0.00000883,0.00472697
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00006143,0.26429578
2002,"Ores, slag and ash",0.00003485,0.00324187
2002,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00003124,0.02780955
2002,Raw hides and skins (other than furskins) and leather,0.00000280,0.00204537
2002,Man-made staple fibres,0.00000170,0.00049403
2002,Other,0.00001238,0.01304645
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00006901,0.26220341
2003,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00004281,0.04192589
2003,"Ores, slag and ash",0.00002968,0.00498972
2003,Raw hides and skins (other than furskins) and leather,0.00000344,0.00195003
2003,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000206,0.00034124
2003,Other,0.00001255,0.02286115
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00027541,0.96565368
2004,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00007891,0.05722356
2004,"Ores, slag and ash",0.00006195,0.01032462
2004,Raw hides and skins (other than furskins) and leather,0.00000391,0.00223687
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000157,0.00286247
2004,Other,0.00001088,0.00782346
2005,"Ores, slag and ash",0.00008225,0.01174812
2005,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00007861,0.04435957
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000584,0.00116085
2005,Copper and articles thereof,0.00000529,0.00152565
2005,Raw hides and skins (other than furskins) and leather,0.00000520,0.00311111
2005,Other,0.00002449,0.03196279
2006,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00009377,0.04698554
2006,"Ores, slag and ash",0.00006688,0.01189495
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000513,0.00152882
2006,Raw hides and skins (other than furskins) and leather,0.00000328,0.00166585
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000240,0.00323329
2006,Other,0.00001700,0.01164895
2007,"Ores, slag and ash",0.00012872,0.01521781
2007,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00010351,0.05020795
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000664,0.00863720
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000523,0.00107712
2007,Raw hides and skins (other than furskins) and leather,0.00000464,0.00213351
2007,Other,0.00002998,0.05833770
2008,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00020991,0.05068513
2008,"Ores, slag and ash",0.00019139,0.01770330
2008,"Beverages, spirits and vinegar",0.00003142,0.00748274
2008,Glass and glassware,0.00000996,0.00729064
2008,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00000715,0.00717144
2008,Other,0.00004738,0.06301922
2009,"Ores, slag and ash",0.00012508,0.01394872
2009,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00009861,0.03420725
2009,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002920,0.00194073
2009,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0.00002098,0.00202396
2009,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001035,0.00092665
2009,Other,0.00004852,0.06971569
2010,"Ores, slag and ash",0.00015474,0.01165087
2010,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00011843,0.03942106
2010,Iron and steel,0.00001392,0.02995673
2010,Raw hides and skins (other than furskins) and leather,0.00000748,0.00577833
2010,Cereals,0.00000446,0.00719257
2010,Other,0.00004750,0.04897690
2011,"Ores, slag and ash",0.00027739,0.01678035
2011,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00017006,0.05004401
2011,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001939,0.01686353
2011,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00001119,0.00083979
2011,"Products of the milling industry; malt, starches, inulin, wheat gluten",0.00000894,0.01328014
2011,Other,0.00007073,0.13695564
2012,"Ores, slag and ash",0.00027154,0.01372661
2012,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00019090,0.04883871
2012,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002264,0.01731572
2012,Cereals,0.00002040,0.00666959
2012,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00001638,0.00128331
2012,Other,0.00007142,0.10849319
2013,"Ores, slag and ash",0.00026966,0.01430845
2013,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00009827,0.03192699
2013,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007131,0.05322790
2013,"Beverages, spirits and vinegar",0.00002542,0.01326933
2013,"Products of the milling industry; malt, starches, inulin, wheat gluten",0.00002419,0.03472381
2013,Other,0.00017367,0.18145526
2014,"Ores, slag and ash",0.00028297,0.02680630
2014,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00015081,0.05136294
2014,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00010043,0.05202960
2014,"Products of the milling industry; malt, starches, inulin, wheat gluten",0.00003136,0.04178341
2014,Cereals,0.00002258,0.03101447
2014,Other,0.00014896,0.14095046
2015,"Ores, slag and ash",0.00020708,0.01842070
2015,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00013333,0.04234496
2015,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00008441,0.00736130
2015,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002211,0.01896851
2015,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00001749,0.00144043
2015,Other,0.00008675,0.09983422
2016,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00020294,0.00592390
2016,"Ores, slag and ash",0.00016078,0.01725792
2016,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00012695,0.04195730
2016,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002686,0.03429895
2016,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",0.00001797,0.01754676
2016,Other,0.00010052,0.12947362
2017,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00045486,0.00331184
2017,"Ores, slag and ash",0.00022779,0.01545777
2017,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00012172,0.03349725
2017,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00006613,0.02583143
2017,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002340,0.02861663
2017,Other,0.00015830,0.16361711
2018,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00075513,0.00322355
2018,"Ores, slag and ash",0.00028365,0.01580928
2018,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00014841,0.04748786
2018,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00005488,0.01656142
2018,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001824,0.01982865
2018,Other,0.00018730,0.19777526
2019,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00050795,0.00466225
2019,"Ores, slag and ash",0.00017249,0.01174354
2019,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00015343,0.05297185
2019,Cereals,0.00003727,0.06075303
2019,"Food industries, residues and wastes thereof; prepared animal fodder",0.00002565,0.03926255
2019,Other,0.00021616,0.21195932
2020,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00064815,0.00590584
2020,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00015345,0.04975212
2020,"Ores, slag and ash",0.00012023,0.00815624
2020,Cereals,0.00004072,0.06318536
2020,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0.00002990,0.03836476
2020,Other,0.00022326,0.23633565
2021,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00037241,0.00617234
